
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.188681,µm,Spine,1,1,1,100000003,610000006191,
0.679205,µm,Spine,0,1,1,100000000,610000006194,
0.352699,µm,Spine,,,1,100000053,610000006196,
0.280876,µm,Spine,0,1,1,100000003,610000006199,
0.442722,µm,Spine,1,2,1,100000037,610000006205,
0.324661,µm,Spine,1,1,1,100000003,610000006207,
0.264145,µm,Spine,,,1,100000038,610000006209,
0.442722,µm,Spine,1,2,1,100000037,610000006213,
0.627407,µm,Spine,1,2,1,100000037,610000006218,
0.266018,µm,Spine,,,1,100000053,610000006222,
0.405827,µm,Spine,0,1,1,100000003,610000006226,
0.194589,µm,Spine,4,2,1,100000037,610000006228,
0.289705,µm,Spine,0,1,1,100000003,610000006237,
0.405827,µm,Spine,1,2,1,100000037,610000006245,
0.25977,µm,Spine,4,3,1,100000037,610000006247,
0.338626,µm,Spine,,,1,100000053,610000006251,
0.27404,µm,Spine,3,2,1,100000037,610000006253,
0.162331,µm,Spine,,,1,100000038,610000006256,
0.679555,µm,Spine,0,1,1,100000003,610000006258,
0.2685,µm,Spine,,,1,100000053,610000006261,
0.355374,µm,Spine,1,1,1,100000037,610000006263,
0.897311,µm,Spine,0,1,1,100000003,610000006267,
0.732019,µm,Spine,1,2,1,100000037,610000006272,
0.405827,µm,Spine,,,1,100000053,610000006279,
0.252012,µm,Spine,,,1,100000038,610000006284,
0.162331,µm,Spine,0,1,1,100000003,610000006288,
0.290139,µm,Spine,,,1,100000053,610000006290,
0.202769,µm,Spine,3,1,1,100000037,610000006292,
0.162331,µm,Spine,1,2,1,100000000,610000006296,
0.238447,µm,Spine,1,1,1,100000003,610000006298,
0.222413,µm,Spine,1,1,1,100000003,610000006300,
0.285347,µm,Spine,1,2,1,100000037,610000006305,
0.320058,µm,Spine,,,1,100000054,610000006309,
0.162331,µm,Spine,4,2,1,100000037,610000006312,
0.208874,µm,Spine,0,1,1,100000000,610000006315,
0.359391,µm,Spine,1,2,1,100000037,610000006318,
0.822378,µm,Spine,0,1,1,100000003,610000006322,
0.340037,µm,Spine,0,1,1,100000037,610000006327,
0.743759,µm,Spine,1,2,1,100000037,610000006338,
0.440825,µm,Spine,1,2,1,100000037,610000006342,
0.222434,µm,Spine,,,1,100000053,610000006346,
0.39757,µm,Spine,,,1,100000053,610000006348,
0.266469,µm,Spine,0,1,1,100000003,610000006353,
0.373673,µm,Spine,,,1,100000053,610000006356,
0.208672,µm,Spine,0,1,1,100000003,610000006360,
0.308681,µm,Spine,2,1,1,100000000,610000006364,
0.330257,µm,Spine,,,1,100000053,610000006369,
0.427063,µm,Spine,,,1,100000038,610000006372,
0.194053,µm,Spine,1,1,1,100000037,610000006375,
0.226825,µm,Spine,,,1,100000053,610000006377,
0.303776,µm,Spine,,,1,100000054,610000006381,
0.837173,µm,Spine,1,2,1,100000037,610000006387,
0.162331,µm,Spine,,,1,100000053,610000006389,
0.493333,µm,Spine,0,1,1,100000003,610000006392,
0.243496,µm,Spine,1,1,1,100000003,610000006398,
0.256269,µm,Spine,1,1,1,100000003,610000006401,
0.190193,µm,Spine,,,1,100000053,610000006407,
0.500152,µm,Spine,,,1,100000053,610000006412,
0.209386,µm,Spine,,,1,100000053,610000006419,
0.213612,µm,Spine,,,1,100000053,610000006423,
0.324661,µm,Spine,,,1,100000053,610000006426,
0.310711,µm,Spine,0,1,1,100000003,610000006429,
0.27698,µm,Spine,1,1,1,100000037,610000006433,
0.215967,µm,Spine,,,1,100000053,610000006437,
0.284702,µm,Spine,,,1,100000053,610000006442,
0.246984,µm,Spine,1,1,1,100000000,610000006449,
0.194545,µm,Spine,1,2,1,100000003,610000006458,
0.783436,µm,Spine,0,1,1,100000037,610000006460,
0.215871,µm,Spine,0,1,1,100000037,610000006463,
0.481105,µm,Spine,1,2,1,100000037,610000006465,
0.326259,µm,Spine,,,1,100000053,610000006467,
0.432937,µm,Spine,1,1,1,100000037,610000006470,
0.293227,µm,Spine,,,1,100000053,610000006472,
0.81071,µm,Spine,1,2,1,100000037,610000006474,
0.230109,µm,Spine,1,1,1,100000003,610000006486,
0.247797,µm,Spine,1,2,1,100000037,610000006490,
0.305651,µm,Spine,3,1,1,100000037,610000006493,
0.265812,µm,Spine,1,2,1,100000003,610000006500,
0.397743,µm,Spine,2,1,1,100000003,610000006504,
0.607426,µm,Spine,1,2,1,100000037,610000006513,
0.416385,µm,Spine,,,1,100000053,610000006524,
0.176243,µm,Spine,,,1,100000053,610000006528,
0.385535,µm,Spine,4,2,1,100000003,610000006531,
0.333995,µm,Spine,0,1,1,100000003,610000006537,
0.620598,µm,Spine,0,1,1,100000003,610000006540,
0.272645,µm,Spine,0,1,1,100000003,610000006543,
0.254513,µm,Spine,4,2,1,100000037,610000006546,
0.261609,µm,Spine,,,1,100000053,610000006549,
0.558879,µm,Spine,1,2,1,100000037,610000006555,
0.224979,µm,Spine,,,1,100000053,610000006561,
0.430725,µm,Spine,1,2,1,100000037,610000006563,
0.518275,µm,Spine,0,1,1,100000000,610000006565,
0.521116,µm,Spine,1,2,1,100000037,610000006571,
0.636898,µm,Spine,1,2,1,100000037,610000006573,
0.377926,µm,Spine,,,1,100000053,610000006580,
0.247706,µm,Spine,,,1,100000053,610000006584,
0.719646,µm,Spine,0,1,1,100000003,610000006587,
0.344049,µm,Spine,1,1,1,100000037,610000006595,
0.266001,µm,Spine,,,1,100000054,610000006598,
0.451137,µm,Spine,1,2,1,100000037,610000006602,
0.716284,µm,Spine,0,1,1,100000003,610000006605,
0.233985,µm,Spine,,,1,100000038,610000006611,
0.353989,µm,Spine,1,1,1,100000037,610000006617,
0.888301,µm,Spine,1,2,1,100000037,610000006619,
0.743759,µm,Spine,1,2,1,100000037,610000006623,
0.558879,µm,Spine,1,2,1,100000037,610000006631,
0.797736,µm,Spine,1,2,1,100000037,610000006634,
0.359492,µm,Spine,,,1,100000053,610000006643,
0.276504,µm,Spine,0,1,1,100000037,610000006646,
0.324698,µm,Spine,,,1,100000053,610000006649,
1.22039,µm,Spine,0,1,1,100000003,610000006654,
0.794327,µm,Spine,1,2,1,100000037,610000006657,
0.377241,µm,Spine,0,1,1,100000003,610000006659,
0.400268,µm,Spine,0,1,1,100000003,610000006661,
0.329217,µm,Spine,1,1,1,100000003,610000006664,
0.244928,µm,Spine,4,2,1,100000037,610000006666,
0.648527,µm,Spine,1,1,1,100000037,610000006672,
0.745132,µm,Spine,1,2,1,100000037,610000006679,
0.324661,µm,Spine,2,2,1,100000000,610000006689,
0.324661,µm,Spine,,,1,100000038,610000006698,
0.199366,µm,Spine,1,1,1,100000037,610000006701,
0.952008,µm,Spine,1,2,1,100000037,610000006708,
0.34014,µm,Spine,1,1,1,100000037,610000006710,
0.162331,µm,Spine,,,1,100000053,610000006712,
0.311235,µm,Spine,4,2,1,100000037,610000006718,
0.327569,µm,Spine,1,1,1,100000003,610000006723,
0.431191,µm,Spine,0,1,1,100000003,610000006736,
0.405827,µm,Spine,1,2,1,100000037,610000006743,
0.369038,µm,Spine,,,1,100000038,610000006746,
0.341947,µm,Spine,3,1,1,100000037,610000006753,
0.743759,µm,Spine,1,2,1,100000037,610000006765,
0.389182,µm,Spine,,,1,100000053,610000006772,
0.335288,µm,Spine,1,2,1,100000037,610000006782,
0.452991,µm,Spine,1,1,1,100000037,610000006787,
0.707203,µm,Spine,1,2,1,100000037,610000006796,
0.653898,µm,Spine,,,1,100000038,610000006804,
0.384542,µm,Spine,,,1,100000053,610000006807,
0.342513,µm,Spine,1,2,1,100000003,610000006824,
0.207986,µm,Spine,,,1,100000053,610000006846,
0.521116,µm,Spine,1,2,1,100000037,610000006856,
0.367566,µm,Spine,4,2,1,100000000,610000006880,
0.320098,µm,Spine,4,2,1,100000000,610000006881,
0.410876,µm,Spine,4,2,1,100000000,610000006882,
0.243496,µm,Spine,4,3,1,100000000,610000006883,
0.520676,µm,Spine,3,1,1,100000000,610000006884,
0.310992,µm,Spine,3,1,1,100000000,610000006885,
0.403479,µm,Spine,3,1,1,100000000,610000006886,
0.318461,µm,Spine,3,1,1,100000000,610000006887,
0.290623,µm,Spine,3,1,1,100000000,610000006888,
0.198434,µm,Spine,3,1,1,100000000,610000006889,
0.312918,µm,Spine,2,1,1,100000000,610000006890,
0.162331,µm,Spine,2,1,1,100000000,610000006891,
0.352953,µm,Spine,2,1,1,100000000,610000006892,
0.357256,µm,Spine,2,1,1,100000000,610000006893,
0.243496,µm,Spine,2,1,1,100000000,610000006894,
0.324661,µm,Spine,2,2,1,100000000,610000006895,
0.162331,µm,Spine,2,2,1,100000000,610000006896,
0.257437,µm,Spine,2,2,1,100000000,610000006897,
0.238609,µm,Spine,2,2,1,100000000,610000006898,
0.359874,µm,Spine,2,2,1,100000000,610000006899,
0.209855,µm,Spine,1,1,1,100000000,610000006900,
0.185378,µm,Spine,1,1,1,100000000,610000006901,
0.199187,µm,Spine,1,1,1,100000000,610000006902,
0.516435,µm,Spine,1,1,1,100000000,610000006903,
0.433776,µm,Spine,1,1,1,100000000,610000006904,
0.568158,µm,Spine,1,1,1,100000000,610000006905,
0.361975,µm,Spine,1,1,1,100000000,610000006906,
0.294224,µm,Spine,1,1,1,100000000,610000006907,
0.350528,µm,Spine,1,1,1,100000000,610000006908,
0.209201,µm,Spine,1,2,1,100000000,610000006909,
0.203488,µm,Spine,1,2,1,100000000,610000006910,
0.162331,µm,Spine,1,2,1,100000000,610000006911,
0.324661,µm,Spine,1,2,1,100000000,610000006912,
0.295102,µm,Spine,1,2,1,100000000,610000006913,
0.201775,µm,Spine,1,2,1,100000000,610000006914,
0.365519,µm,Spine,1,2,1,100000000,610000006915,
0.241916,µm,Spine,1,2,1,100000000,610000006916,
0.234633,µm,Spine,1,2,1,100000000,610000006917,
0.328843,µm,Spine,0,1,1,100000000,610000006918,
0.375305,µm,Spine,0,1,1,100000000,610000006919,
0.47526,µm,Spine,0,1,1,100000000,610000006920,
0.405827,µm,Spine,0,1,1,100000000,610000006921,
0.391344,µm,Spine,0,1,1,100000000,610000006922,
0.193208,µm,Spine,0,1,1,100000000,610000006923,
0.37924,µm,Spine,0,1,1,100000000,610000006924,
0.185191,µm,Spine,0,1,1,100000000,610000006925,
0.174822,µm,Spine,0,1,1,100000000,610000006926,
0.337344,µm,Spine,0,1,1,100000000,610000006927,
0.165494,µm,Spine,0,1,1,100000000,610000006928,
0.242431,µm,Spine,1,2,1,100000000,610000006929,
0.316929,µm,Spine,1,2,1,100000000,610000006930,
0.162331,µm,Spine,1,2,1,100000000,610000006931,
0.193539,µm,Spine,1,2,1,100000000,610000006932,
0.231007,µm,Spine,1,2,1,100000000,610000006933,
0.401601,µm,Spine,1,2,1,100000000,610000006934,
0.343937,µm,Spine,1,2,1,100000000,610000006935,
0.276984,µm,Spine,1,2,1,100000000,610000006936,
0.162331,µm,Spine,2,2,1,100000000,610000006937,
0.228965,µm,Spine,2,2,1,100000000,610000006938,
0.441557,µm,Spine,2,1,1,100000000,610000006939,
0.631842,µm,Spine,1,1,1,100000000,610000006940,
0.232327,µm,Spine,0,1,1,100000000,610000006941,
0.347484,µm,Spine,0,1,1,100000000,610000006944,
0.270007,µm,Spine,0,1,1,100000000,610000006945,
0.165637,µm,Spine,1,1,1,100000003,610000008550,
0.226766,µm,Spine,1,1,1,100000003,610000008551,
0.162331,µm,Spine,1,1,1,100000003,610000008552,
0.162331,µm,Spine,1,1,1,100000003,610000008553,
0.302128,µm,Spine,1,1,1,100000003,610000008554,
0.243496,µm,Spine,1,1,1,100000003,610000008555,
0.33281,µm,Spine,1,1,1,100000003,610000008556,
0.325421,µm,Spine,1,1,1,100000003,610000008557,
0.211282,µm,Spine,1,1,1,100000003,610000008558,
0.178974,µm,Spine,1,1,1,100000003,610000008559,
0.191212,µm,Spine,1,1,1,100000003,610000008560,
0.324292,µm,Spine,1,1,1,100000003,610000008561,
0.299985,µm,Spine,1,1,1,100000003,610000008562,
0.324661,µm,Spine,1,1,1,100000003,610000008563,
0.285837,µm,Spine,1,1,1,100000003,610000008564,
0.236814,µm,Spine,1,1,1,100000003,610000008565,
0.302679,µm,Spine,1,1,1,100000003,610000008566,
0.324661,µm,Spine,3,4,1,100000003,610000008567,
0.162331,µm,Spine,3,3,1,100000003,610000008568,
0.163995,µm,Spine,2,3,1,100000003,610000008569,
0.288959,µm,Spine,2,3,1,100000003,610000008570,
0.191657,µm,Spine,2,3,1,100000003,610000008571,
0.178484,µm,Spine,2,3,1,100000003,610000008572,
0.162331,µm,Spine,2,3,1,100000003,610000008573,
0.227082,µm,Spine,2,3,1,100000003,610000008574,
0.309236,µm,Spine,2,3,1,100000003,610000008575,
0.302975,µm,Spine,2,3,1,100000003,610000008576,
0.262727,µm,Spine,2,2,1,100000003,610000008577,
0.167404,µm,Spine,2,2,1,100000003,610000008578,
0.168672,µm,Spine,1,2,1,100000003,610000008579,
0.185477,µm,Spine,1,2,1,100000003,610000008580,
0.291215,µm,Spine,1,2,1,100000003,610000008581,
0.330693,µm,Spine,1,2,1,100000003,610000008582,
0.259666,µm,Spine,1,2,1,100000003,610000008583,
0.233902,µm,Spine,1,2,1,100000003,610000008584,
0.162331,µm,Spine,1,2,1,100000003,610000008585,
0.203743,µm,Spine,1,2,1,100000003,610000008586,
0.23397,µm,Spine,1,2,1,100000003,610000008587,
0.195304,µm,Spine,1,2,1,100000003,610000008588,
0.190939,µm,Spine,1,2,1,100000003,610000008589,
0.243496,µm,Spine,1,2,1,100000003,610000008590,
0.272204,µm,Spine,1,2,1,100000003,610000008591,
0.162331,µm,Spine,1,2,1,100000003,610000008592,
0.523077,µm,Spine,1,2,1,100000003,610000008593,
0.624889,µm,Spine,1,2,1,100000003,610000008594,
0.259718,µm,Spine,1,2,1,100000003,610000008595,
0.235131,µm,Spine,1,2,1,100000003,610000008596,
0.400295,µm,Spine,1,1,1,100000003,610000008597,
0.336172,µm,Spine,0,1,1,100000003,610000008598,
0.383317,µm,Spine,0,1,1,100000003,610000008599,
0.849451,µm,Spine,0,1,1,100000003,610000008600,
0.216674,µm,Spine,0,1,1,100000003,610000008601,
0.344436,µm,Spine,0,1,1,100000003,610000008602,
0.366834,µm,Spine,0,1,1,100000003,610000008603,
0.267116,µm,Spine,0,1,1,100000003,610000008604,
0.388072,µm,Spine,0,1,1,100000003,610000008605,
0.394336,µm,Spine,0,1,1,100000003,610000008606,
0.293517,µm,Spine,0,1,1,100000003,610000008607,
0.266906,µm,Spine,0,1,1,100000003,610000008608,
0.226988,µm,Spine,0,1,1,100000003,610000008609,
0.264727,µm,Spine,5,2,1,100000003,610000008611,
0.185158,µm,Spine,5,2,1,100000003,610000008612,
0.254464,µm,Spine,5,2,1,100000003,610000008613,
0.192408,µm,Spine,5,2,1,100000003,610000008614,
0.162331,µm,Spine,5,2,1,100000003,610000008615,
0.50568,µm,Spine,5,2,1,100000003,610000008616,
0.295017,µm,Spine,5,3,1,100000003,610000008617,
0.231676,µm,Spine,5,3,1,100000003,610000008618,
0.162331,µm,Spine,5,3,1,100000003,610000008619,
0.413989,µm,Spine,4,2,1,100000003,610000008620,
0.30437,µm,Spine,4,2,1,100000003,610000008621,
0.312868,µm,Spine,4,2,1,100000003,610000008622,
0.162331,µm,Spine,2,2,1,100000003,610000008623,
0.240755,µm,Spine,2,2,1,100000003,610000008624,
0.305521,µm,Spine,2,2,1,100000003,610000008625,
0.162331,µm,Spine,2,2,1,100000003,610000008626,
0.162331,µm,Spine,2,2,1,100000003,610000008627,
0.164824,µm,Spine,2,2,1,100000003,610000008628,
0.308408,µm,Spine,2,2,1,100000003,610000008629,
0.289645,µm,Spine,2,2,1,100000003,610000008630,
0.369926,µm,Spine,1,2,1,100000003,610000008631,
0.317052,µm,Spine,1,2,1,100000003,610000008632,
0.460609,µm,Spine,1,2,1,100000003,610000008633,
0.243159,µm,Spine,1,2,1,100000003,610000008634,
0.275276,µm,Spine,2,2,1,100000003,610000008635,
0.386412,µm,Spine,2,2,1,100000003,610000008636,
0.324661,µm,Spine,2,1,1,100000003,610000008637,
0.400492,µm,Spine,2,1,1,100000003,610000008638,
0.359992,µm,Spine,0,1,1,100000003,610000008639,
0.544872,µm,Spine,0,1,1,100000003,610000008640,
0.472566,µm,Spine,0,1,1,100000003,610000008641,
0.560148,µm,Spine,0,1,1,100000003,610000008642,
0.507852,µm,Spine,0,1,1,100000003,610000008643,
0.629281,µm,Spine,0,1,1,100000003,610000008644,
0.264602,µm,Spine,0,1,1,100000003,610000008645,
0.363023,µm,Spine,0,1,1,100000003,610000008646,
0.408656,µm,Spine,0,1,1,100000003,610000008647,
0.343441,µm,Spine,0,1,1,100000003,610000008648,
0.407159,µm,Spine,0,1,1,100000003,610000008649,
0.43024,µm,Spine,0,1,1,100000003,610000008650,
0.324661,µm,Spine,0,1,1,100000003,610000008651,
0.206386,µm,Spine,1,1,1,100000003,610000008652,
0.251112,µm,Spine,1,1,1,100000003,610000008653,
0.307313,µm,Spine,1,1,1,100000003,610000008654,
0.189914,µm,Spine,1,1,1,100000003,610000008655,
0.410714,µm,Spine,1,1,1,100000003,610000008656,
0.324446,µm,Spine,1,1,1,100000003,610000008657,
0.319777,µm,Spine,1,1,1,100000003,610000008658,
0.162331,µm,Spine,1,1,1,100000003,610000008659,
0.510791,µm,Spine,1,1,1,100000003,610000008660,
0.243496,µm,Spine,1,1,1,100000003,610000008661,
0.359278,µm,Spine,1,1,1,100000003,610000008662,
0.273747,µm,Spine,1,1,1,100000003,610000008663,
0.348036,µm,Spine,1,1,1,100000003,610000008664,
0.276806,µm,Spine,1,1,1,100000003,610000008665,
0.289178,µm,Spine,1,2,1,100000003,610000008666,
0.239095,µm,Spine,1,2,1,100000003,610000008667,
0.309871,µm,Spine,1,2,1,100000003,610000008668,
0.336217,µm,Spine,1,2,1,100000003,610000008669,
0.287013,µm,Spine,1,2,1,100000003,610000008670,
0.423525,µm,Spine,1,2,1,100000003,610000008671,
0.215293,µm,Spine,1,2,1,100000003,610000008672,
0.312518,µm,Spine,1,2,1,100000003,610000008673,
0.323447,µm,Spine,0,1,1,100000003,610000008674,
0.528624,µm,Spine,0,1,1,100000003,610000008675,
0.212675,µm,Spine,0,1,1,100000003,610000008676,
0.222987,µm,Spine,0,1,1,100000003,610000008677,
0.272216,µm,Spine,0,1,1,100000003,610000008678,
0.357731,µm,Spine,1,2,1,100000003,610000008679,
0.262383,µm,Spine,1,2,1,100000003,610000008680,
0.162331,µm,Spine,1,2,1,100000003,610000008681,
0.348837,µm,Spine,1,2,1,100000003,610000008682,
0.516115,µm,Spine,1,2,1,100000003,610000008683,
0.344791,µm,Spine,1,2,1,100000003,610000008684,
0.309014,µm,Spine,1,1,1,100000003,610000008685,
0.400754,µm,Spine,0,1,1,100000003,610000008686,
0.44641,µm,Spine,0,1,1,100000003,610000008690,
0.498667,µm,Spine,0,1,1,100000003,610000008691,
0.210562,µm,Spine,,,1,100000013,610000008871,
0.234111,µm,Spine,,,1,100000017,610000008872,
0.176911,µm,Spine,,,1,100000021,610000008873,
0.209128,µm,Spine,,,1,100000026,610000008874,
0.345234,µm,Spine,,,1,100000028,610000008875,
0.414342,µm,Spine,,,1,100000029,610000008876,
0.518733,µm,Spine,,,1,100000030,610000008877,
0.347397,µm,Spine,,,1,100000031,610000008878,
0.539605,µm,Spine,,,1,100000032,610000008879,
0.301264,µm,Spine,,,1,100000033,610000008880,
0.250892,µm,Spine,,,1,100000035,610000008881,
0.295735,µm,Spine,,,1,100000036,610000008882,
0.194058,µm,Spine,3,2,1,100000037,610000008883,
0.219285,µm,Spine,3,2,1,100000037,610000008884,
0.261251,µm,Spine,3,2,1,100000037,610000008885,
0.162331,µm,Spine,3,2,1,100000037,610000008886,
0.179557,µm,Spine,3,2,1,100000037,610000008887,
0.190999,µm,Spine,3,2,1,100000037,610000008888,
0.303465,µm,Spine,3,2,1,100000037,610000008889,
0.411161,µm,Spine,3,2,1,100000037,610000008890,
0.229169,µm,Spine,3,2,1,100000037,610000008891,
0.35315,µm,Spine,3,2,1,100000037,610000008892,
0.189614,µm,Spine,3,2,1,100000037,610000008893,
0.340433,µm,Spine,3,3,1,100000037,610000008894,
0.24087,µm,Spine,3,3,1,100000037,610000008895,
0.174946,µm,Spine,3,2,1,100000037,610000008896,
0.358216,µm,Spine,2,2,1,100000037,610000008897,
0.162331,µm,Spine,2,2,1,100000037,610000008898,
0.162331,µm,Spine,4,2,1,100000037,610000008899,
0.398568,µm,Spine,4,2,1,100000037,610000008900,
0.309443,µm,Spine,4,2,1,100000037,610000008901,
0.162331,µm,Spine,4,2,1,100000037,610000008902,
0.245556,µm,Spine,4,2,1,100000037,610000008903,
0.341938,µm,Spine,4,2,1,100000037,610000008904,
0.162331,µm,Spine,4,2,1,100000037,610000008905,
0.324661,µm,Spine,4,2,1,100000037,610000008906,
0.324661,µm,Spine,4,2,1,100000037,610000008907,
0.279979,µm,Spine,4,3,1,100000037,610000008908,
0.245939,µm,Spine,3,2,1,100000037,610000008909,
0.197201,µm,Spine,3,2,1,100000037,610000008910,
0.314903,µm,Spine,3,2,1,100000037,610000008911,
0.41086,µm,Spine,3,1,1,100000037,610000008912,
0.340056,µm,Spine,3,1,1,100000037,610000008913,
0.241661,µm,Spine,3,1,1,100000037,610000008914,
0.243496,µm,Spine,3,1,1,100000037,610000008915,
0.342549,µm,Spine,3,1,1,100000037,610000008916,
0.445472,µm,Spine,2,1,1,100000037,610000008917,
0.267346,µm,Spine,2,1,1,100000037,610000008918,
0.243496,µm,Spine,1,1,1,100000037,610000008919,
0.350578,µm,Spine,1,1,1,100000037,610000008920,
0.271747,µm,Spine,1,1,1,100000037,610000008921,
0.275773,µm,Spine,1,2,1,100000037,610000008922,
0.243496,µm,Spine,1,2,1,100000037,610000008923,
0.443318,µm,Spine,1,2,1,100000037,610000008924,
0.374494,µm,Spine,4,2,1,100000037,610000008927,
0.303027,µm,Spine,4,2,1,100000037,610000008928,
0.163186,µm,Spine,4,2,1,100000037,610000008929,
0.341665,µm,Spine,4,2,1,100000037,610000008930,
0.462342,µm,Spine,4,2,1,100000037,610000008931,
0.326273,µm,Spine,4,2,1,100000037,610000008932,
0.162331,µm,Spine,4,2,1,100000037,610000008933,
0.38477,µm,Spine,4,2,1,100000037,610000008934,
0.416214,µm,Spine,4,2,1,100000037,610000008935,
0.274524,µm,Spine,4,2,1,100000037,610000008936,
0.459139,µm,Spine,4,2,1,100000037,610000008937,
0.27817,µm,Spine,4,2,1,100000037,610000008938,
0.368578,µm,Spine,4,2,1,100000037,610000008939,
0.383167,µm,Spine,4,2,1,100000037,610000008940,
0.453663,µm,Spine,4,2,1,100000037,610000008941,
0.267157,µm,Spine,4,2,1,100000037,610000008942,
0.243496,µm,Spine,4,3,1,100000037,610000008943,
0.238423,µm,Spine,3,2,1,100000037,610000008944,
0.391119,µm,Spine,3,2,1,100000037,610000008945,
0.171983,µm,Spine,3,2,1,100000037,610000008946,
0.233056,µm,Spine,3,2,1,100000037,610000008947,
0.312899,µm,Spine,3,2,1,100000037,610000008948,
0.184819,µm,Spine,3,2,1,100000037,610000008949,
0.253642,µm,Spine,3,1,1,100000037,610000008950,
0.192436,µm,Spine,3,1,1,100000037,610000008951,
0.192339,µm,Spine,3,1,1,100000037,610000008952,
0.220927,µm,Spine,3,1,1,100000037,610000008953,
0.317042,µm,Spine,2,1,1,100000037,610000008954,
0.320317,µm,Spine,2,1,1,100000037,610000008955,
0.3102,µm,Spine,2,1,1,100000037,610000008956,
0.281542,µm,Spine,2,1,1,100000037,610000008957,
0.280562,µm,Spine,2,1,1,100000037,610000008958,
0.36814,µm,Spine,2,1,1,100000037,610000008959,
0.243496,µm,Spine,2,2,1,100000037,610000008960,
0.243496,µm,Spine,2,2,1,100000037,610000008961,
0.328402,µm,Spine,1,1,1,100000037,610000008962,
0.49988,µm,Spine,1,1,1,100000037,610000008963,
0.308688,µm,Spine,1,1,1,100000037,610000008964,
0.194036,µm,Spine,1,1,1,100000037,610000008965,
0.510242,µm,Spine,1,1,1,100000037,610000008966,
0.323234,µm,Spine,1,1,1,100000037,610000008967,
0.551941,µm,Spine,1,2,1,100000037,610000008968,
0.353559,µm,Spine,1,2,1,100000037,610000008969,
0.319333,µm,Spine,1,2,1,100000037,610000008970,
0.386188,µm,Spine,1,1,1,100000037,610000008971,
0.176681,µm,Spine,1,2,1,100000037,610000008972,
0.299166,µm,Spine,1,2,1,100000037,610000008973,
0.6634,µm,Spine,1,1,1,100000037,610000008974,
0.287165,µm,Spine,0,1,1,100000037,610000008975,
0.348293,µm,Spine,0,1,1,100000037,610000008976,
0.426923,µm,Spine,0,1,1,100000037,610000008977,
0.377178,µm,Spine,0,1,1,100000037,610000008978,
0.431451,µm,Spine,0,1,1,100000037,610000008979,
0.36697,µm,Spine,0,1,1,100000037,610000008980,
0.277083,µm,Spine,2,3,1,100000037,610000008983,
0.327183,µm,Spine,2,3,1,100000037,610000008984,
0.248358,µm,Spine,2,3,1,100000037,610000008985,
0.458277,µm,Spine,2,2,1,100000037,610000008986,
0.24196,µm,Spine,2,2,1,100000037,610000008987,
0.452817,µm,Spine,1,2,1,100000037,610000008988,
0.245758,µm,Spine,1,2,1,100000037,610000008989,
0.278591,µm,Spine,1,2,1,100000037,610000008990,
0.221247,µm,Spine,1,2,1,100000037,610000008991,
0.194512,µm,Spine,1,2,1,100000037,610000008992,
0.317728,µm,Spine,1,2,1,100000037,610000008993,
0.475864,µm,Spine,1,1,1,100000037,610000008994,
0.306175,µm,Spine,1,1,1,100000037,610000008995,
0.375803,µm,Spine,1,1,1,100000037,610000008996,
0.449422,µm,Spine,1,1,1,100000037,610000008997,
0.445706,µm,Spine,1,1,1,100000037,610000008998,
0.271852,µm,Spine,1,2,1,100000037,610000008999,
0.395329,µm,Spine,1,2,1,100000037,610000009000,
0.263236,µm,Spine,1,1,1,100000037,610000009001,
0.251504,µm,Spine,0,1,1,100000037,610000009002,
0.52215,µm,Spine,0,1,1,100000037,610000009003,
0.334921,µm,Spine,0,1,1,100000037,610000009004,
0.501441,µm,Spine,0,1,1,100000037,610000009005,
0.176855,µm,Spine,0,1,1,100000037,610000009006,
0.216602,µm,Spine,0,1,1,100000037,610000009007,
0.239691,µm,Spine,,,1,100000038,610000009014,
0.162331,µm,Spine,,,1,100000038,610000009015,
0.235131,µm,Spine,,,1,100000038,610000009016,
0.180376,µm,Spine,,,1,100000038,610000009017,
0.168896,µm,Spine,,,1,100000038,610000009018,
0.517643,µm,Spine,,,1,100000038,610000009019,
0.274999,µm,Spine,,,1,100000038,610000009020,
0.352675,µm,Spine,,,1,100000038,610000009021,
0.256875,µm,Spine,,,1,100000038,610000009022,
0.327424,µm,Spine,,,1,100000038,610000009023,
0.162331,µm,Spine,,,1,100000038,610000009024,
0.314548,µm,Spine,,,1,100000038,610000009025,
0.232912,µm,Spine,,,1,100000038,610000009026,
0.276592,µm,Spine,,,1,100000038,610000009027,
0.324661,µm,Spine,,,1,100000038,610000009028,
0.190718,µm,Spine,,,1,100000038,610000009029,
0.413436,µm,Spine,,,1,100000038,610000009030,
0.366866,µm,Spine,,,1,100000038,610000009031,
0.162331,µm,Spine,,,1,100000038,610000009032,
0.265777,µm,Spine,,,1,100000038,610000009033,
0.18623,µm,Spine,,,1,100000038,610000009034,
0.366242,µm,Spine,,,1,100000038,610000009035,
0.256752,µm,Spine,,,1,100000038,610000009036,
0.325484,µm,Spine,,,1,100000038,610000009037,
0.279687,µm,Spine,,,1,100000038,610000009038,
0.444431,µm,Spine,,,1,100000038,610000009039,
0.227757,µm,Spine,,,1,100000038,610000009040,
0.324661,µm,Spine,,,1,100000038,610000009041,
