
Spine Terminal Pt Position Z
 ==================== 
Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1431.2,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009966,
1433,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000009967,
1433.3,µm,Spine,Spine Terminal Pt Position,13,5,1,,610000009967,
1432.7,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000009967,
1433.42,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000009968,
1432.54,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000009968,
1432.68,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000009968,
1431.9,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000009969,
1433.15,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000009969,
1433.1,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000009969,
1433,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000009970,
1432.7,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009970,
1433.4,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000009970,
1433.3,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000009971,
1432.69,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009971,
1433.2,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000009971,
1433.8,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000009972,
1432,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000009972,
1433.9,µm,Spine,Spine Terminal Pt Position,14,6,1,,610000009972,
1432.38,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009973,
1432.52,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009973,
1433.7,µm,Spine,Spine Terminal Pt Position,14,6,1,,610000009973,
1433.3,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009974,
1432.97,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000009974,
1434.9,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000009974,
1434.36,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009975,
1433.1,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009975,
1434.9,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000009975,
1434.27,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009976,
1432.89,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009976,
1433.85,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000009976,
1433.3,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009977,
1433.1,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009977,
1433.8,µm,Spine,Spine Terminal Pt Position,27,11,1,,610000009977,
1433.4,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009978,
1432.6,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009978,
1434.42,µm,Spine,Spine Terminal Pt Position,28,10,1,,610000009978,
1433.67,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009979,
1432.8,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009979,
1434.3,µm,Spine,Spine Terminal Pt Position,28,10,1,,610000009979,
1433.48,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009980,
1432.82,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009980,
1434.2,µm,Spine,Spine Terminal Pt Position,26,10,1,,610000009980,
1433.62,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009981,
1431.7,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009981,
1434.1,µm,Spine,Spine Terminal Pt Position,26,10,1,,610000009981,
1433.52,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009982,
1432.3,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009982,
1433.53,µm,Spine,Spine Terminal Pt Position,24,9,1,,610000009982,
1434.29,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009983,
1432.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009983,
1434.23,µm,Spine,Spine Terminal Pt Position,24,9,1,,610000009983,
1432.8,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009984,
1434.4,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000009984,
1433.5,µm,Spine,Spine Terminal Pt Position,22,8,1,,610000009984,
1432.91,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009985,
1434.6,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000009985,
1433.6,µm,Spine,Spine Terminal Pt Position,22,8,1,,610000009985,
1433.2,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009986,
1435,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009986,
1433.5,µm,Spine,Spine Terminal Pt Position,22,8,1,,610000009986,
1431.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009987,
1434.3,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009987,
1433.1,µm,Spine,Spine Terminal Pt Position,21,8,1,,610000009987,
1431.6,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009988,
1434.1,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009988,
1432.2,µm,Spine,Spine Terminal Pt Position,21,8,1,,610000009988,
1431.5,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009989,
1433.6,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009989,
1432.2,µm,Spine,Spine Terminal Pt Position,19,7,1,,610000009989,
1433.73,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009990,
1431.48,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009990,
1432.7,µm,Spine,Spine Terminal Pt Position,19,7,1,,610000009990,
1431.3,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009991,
1433.5,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009991,
1432.9,µm,Spine,Spine Terminal Pt Position,18,7,1,,610000009991,
1433.6,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009992,
1431.5,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009992,
1432.99,µm,Spine,Spine Terminal Pt Position,18,7,1,,610000009992,
1431.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009993,
1433.74,µm,Spine,Spine Terminal Pt Position,19,9,1,,610000009993,
1430.9,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009994,
1433.82,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009994,
1433.6,µm,Spine,Spine Terminal Pt Position,19,8,1,,610000009994,
1434.5,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009995,
1432.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000009995,
1433.5,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000009995,
1431.5,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009996,
1432,µm,Spine,Spine Terminal Pt Position,,,1,,610000009996,
1433.07,µm,Spine,Spine Terminal Pt Position,18,7,1,,610000009996,
1431.3,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009997,
1431.9,µm,Spine,Spine Terminal Pt Position,16,7,1,,610000009997,
1431.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000009998,
1430.9,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009998,
1432.13,µm,Spine,Spine Terminal Pt Position,16,7,1,,610000009998,
1433.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000009999,
1432.12,µm,Spine,Spine Terminal Pt Position,16,7,1,,610000009999,
1430.96,µm,Spine,Spine Terminal Pt Position,,,1,,610000010000,
1431.72,µm,Spine,Spine Terminal Pt Position,16,7,1,,610000010000,
1431.6,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000010001,
1431.13,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000010002,
1431.2,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000010003,
1432,µm,Spine,Spine Terminal Pt Position,,,1,,610000010004,
1432,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000010004,
1432.2,µm,Spine,Spine Terminal Pt Position,19,8,1,,610000010005,
1431.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000010006,
1432.51,µm,Spine,Spine Terminal Pt Position,21,8,1,,610000010006,
1433,µm,Spine,Spine Terminal Pt Position,21,9,1,,610000010007,
1433.27,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000010009,
1433.1,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000010010,
1433.96,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000010011,
1433.65,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000010012,
1431.46,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000010013,
1431.5,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000010014,
1431.5,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000010015,
1431.3,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000010016,
1431.09,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000010017,
1431.1,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000010018,
1434.9,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000010019,
1434.24,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000010020,
1434.72,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000010021,
1433.5,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000010022,
1433.6,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000010023,
1433.25,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000010024,
1432.76,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000010025,
1432.1,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000010026,
1431.8,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000010027,
1434.7,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000010028,
1434.73,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000010029,
1434.48,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000010030,
1434.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000010031,
